sex,age,housemates,city,nationality,region,qualification,working status,weight,bed time,sleeping hours,sleep importance,smoke,smoke begin,smoke object,drugs kind,drugs frequency,drugs,teetotaler,beer,wine,liquors,drinks,sport importance,sport,sport frequency,sport effort,sport diet,work distance,work transportation,bike,bike frequency,walk frequency,steps app,eating habit,food supplements,supplement frequency,supplement reason,nutritional values,which values,food shopping,food quality,skip meals,which meals skip,water a-day,sugary drinks,food impact on health,food weigh,cooking,cooking frequency,eating habits change,change reason,age at change,vegetables,carbohidrates,legumes,cheese,meat,fish,eggs,fruits morning,dried nuts morning,snacks morning,fruits evening,dried nuts evening,snacks evening,fast food a month,frozen food a month,delivered food a month,sleeping hours code,bike code,walks code,sugary drinks code,diet health score,lifestyle score
Female,27.0,With a partner,Town,Regno Unito,None,High school diploma,Part time ,72.0,After 1,4-6,100.0,Yes,Before 18,"Tabacco da rollare,Altro:",Heavy,Occasionally,Yes,No,2.0,0.0,0.0,0.0,100.0,Yes,7.0,24.0,No,More than 5 km,car,No,I've go no bike,Sometimes,No,No,Yes,Occasionally,Personal choices,Yes,Calories,Me,67.0,Yes,"Breakfast,Dinner",Less than 1 liter,Often,70.0,No,Yes,Almost always,Yes,Living alone,19,14.0,14.0,3.0,7.0,7.0,2.0,3.0,7.0,1.0,7.0,5.0,2.0,7.0,5.0,5.0,0.0,0,2,4,2,0.6870950535599376,-0.6407985525169465
Female,37.0,With a partner,Metropolis,Stati Uniti d'America,None,Bachelor degree,Full time,63.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,14.0,0.0,0.0,0.0,100.0,Yes,7.0,86.0,No,More than 5 km,"public transportation,bike",Yes,Almost always,Almost always,No,No,Yes,Often,Personal choices,Sometimes,None,Me,96.0,No,None,Between 1 and 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Vegetarianism,Body shape",35,14.0,14.0,5.0,5.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.41605345152937073,0.7574578322201124
Female,24.0,With a partner,Metropolis,Stati Uniti d'America,None,PhD,Student,58.0,Before 23,7-8,100.0,Occasionally,None,None,Light,Often,Yes,No,0.0,5.0,0.0,0.0,100.0,Yes,5.0,70.0,No,Between 1 and 5 km,public transportation,No,I've go no bike,Often,Yes,No,Yes,Occasionally,Personal choices,Yes,"Chemicals,Allergens ",Me,50.0,No,None,More than 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Medical needs,Body shape",22,11.0,4.0,3.0,6.0,8.0,1.0,13.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2,2,2,1,-0.7630514128093109,0.8629866159738527
Female,23.0,Alone,City,Polonia,None,Master's degree,Full time,63.0,Between 23 and 1,7-8,100.0,Occasionally,None,None,Light,Occasionally,Yes,No,1.0,7.0,3.0,2.0,87.0,Yes,3.0,38.0,No,Between 1 and 5 km,bike,Yes,Almost always,Sometimes,Yes,No,Yes,Often,Medical needs,Yes,Calories,Me,35.0,No,None,Between 1 and 2 liters,Almost never,73.0,Yes,Yes,Sometimes,No,None,None,14.0,10.0,3.0,7.0,6.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,1.0,2,0,4,1,0.8507697440094056,0.0715207378208005
Female,34.0,With a partner,Metropolis,Canada,None,Bachelor degree,Full time,77.0,Before 23,6-7,100.0,No,None,None,Light,Occasionally,Yes,No,1.0,1.0,0.0,0.0,100.0,Yes,4.0,74.0,No,More than 5 km,"public transportation,walking",Yes,Almost never,Often,Yes,No,Yes,Often,Personal choices,Yes,"Calories,Chemicals,Allergens ",Me,100.0,Yes,Lunch,More than 2 liters,Sometimes,100.0,No,Yes,Almost always,Yes,Medical needs,30,12.0,2.0,2.0,1.0,13.0,1.0,7.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,1,1,2,4,-0.30560706671923543,0.8366044200354178
Male,25.0,Flatmates,Metropolis,Stati Uniti d'America,None,High school diploma,Full time,138.0,Before 23,6-7,77.0,No,None,None,None,None,No,No,4.0,0.0,3.0,7.0,50.0,Yes,0.0,0.0,No,More than 5 km,car,No,I've go no bike,Rarely,No,Other,No,None,None,No,None,Me,66.0,Yes,Breakfast,More than 2 liters,Sometimes,82.0,No,Yes,Often,Yes,End of High School,17,4.0,9.0,0.0,7.0,11.0,11.0,12.0,1.0,0.0,6.0,2.0,0.0,4.0,15.0,31.0,9.0,1,2,3,4,-2.657671243855822,-0.9046205119012972
Male,22.0,Parents,City,Australia,None,High school diploma,Student,85.0,Between 23 and 1,6-7,61.0,No,None,None,None,None,No,No,1.0,0.0,0.0,1.0,82.0,Yes,4.0,56.0,No,More than 5 km,"car,public transportation",Yes,Almost never,Often,No,No,No,None,None,Sometimes,None,Parents,33.0,Yes,Breakfast,Between 1 and 2 liters,Sometimes,79.0,No,Yes,Sometimes,Yes,Body shape,21,13.0,5.0,2.0,7.0,9.0,2.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,1,1,2,4,-0.1267421001424321,-0.6407985525169465
Male,22.0,Flatmates,City,Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",75.0,Before 23,6-7,87.0,No,None,None,Light,Occasionally,Yes,No,10.0,0.0,0.0,0.0,85.0,Yes,5.0,67.0,No,Between 1 and 5 km,bike,Yes,Almost always,Sometimes,Yes,No,No,None,None,Sometimes,None,Me,24.0,No,None,More than 2 liters,Almost never,74.0,No,Yes,Almost always,Yes,End of High School,18,5.0,12.0,0.0,12.0,14.0,1.0,14.0,6.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1,0,4,1,-2.0370835009603563,1.337866142865684
Female,32.0,With a partner,City,Stati Uniti d'America,None,Bachelor degree,Full time,54.0,Between 23 and 1,6-7,98.0,No,None,None,Light,Occasionally,Yes,No,2.0,0.0,0.0,0.0,71.0,Yes,3.0,64.0,No,Between 1 and 5 km,car,No,I've go no bike,Almost always,No,No,Yes,Often,Personal choices,Sometimes,None,Me,50.0,Yes,Breakfast,Between 1 and 2 liters,Sometimes,75.0,No,Yes,Often,Yes,End of High School,18,5.0,7.0,2.0,4.0,3.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2,0,4,-0.23042847957097312,-1.0101492956550375
Male,21.0,Alone,Town,Stati Uniti d'America,None,High school diploma,Full time,90.0,Between 23 and 1,6-7,87.0,Yes,After 18,Sigaretta,None,None,No,No,2.0,7.0,2.0,1.0,70.0,Yes,7.0,69.0,No,Less than 1 km,walking,No,I've go no bike,Often,No,Other,No,None,None,Sometimes,None,Me,22.0,Yes,Breakfast,Between 1 and 2 liters,Sometimes,81.0,No,Yes,Rarely,No,None,None,6.0,14.0,3.0,8.0,11.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,6.0,10.0,2.0,6.0,1,2,2,4,-1.1408484722714396,0.30896050126671615
Female,28.0,Alone,Metropolis,Stati Uniti d'America,None,Master's degree,"Student,Part time ",60.0,Between 23 and 1,7-8,63.0,Yes,Before 18,Sigaretta elettronica,Heavy,Often,Yes,No,14.0,10.0,10.0,2.0,100.0,Yes,5.0,81.0,No,More than 5 km,public transportation,Yes,Often,Sometimes,Yes,Other,No,None,None,Yes,Calories,Me,16.0,Yes,Breakfast,More than 2 liters,Rarely,76.0,No,Yes,Almost always,Yes,"End of High School,Body shape,Sport",19,14.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,2,3,4,3,1.9330790452250872,-1.3267356469162586
Female,22.0,With a partner,City,Isole Minori degli Stati Uniti d'America,None,High school diploma,Unemployed,50.0,After 1,9-10,86.0,No,None,None,None,None,No,No,0.0,5.0,0.0,0.0,50.0,Yes,3.0,51.0,No,Less than 1 km,car,No,I've go no bike,Rarely,No,No,Yes,Occasionally,Personal choices,Yes,Calories,Me,22.0,Yes,"Breakfast,Lunch",Between 1 and 2 liters,Almost never,82.0,No,Yes,Sometimes,Yes,Body shape,17,0.0,10.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,3.0,4,2,3,1,-1.4260500880255391,-0.0603902418713749
Female,32.0,Flatmates,City,Paesi Bassi,None,Master's degree,Unemployed,56.0,Between 23 and 1,7-8,94.0,No,None,None,None,None,No,No,0.0,0.0,0.0,0.0,93.0,Yes,4.0,93.0,No,Between 1 and 5 km,bike,Yes,Almost always,Often,Yes,Vegetarian,Yes,Occasionally,Personal choices,Sometimes,None,Me,66.0,No,None,Between 1 and 2 liters,Sometimes,92.0,No,Yes,Almost always,Yes,"Vegetarianism,Body shape",21,7.0,10.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2,0,2,4,-0.2666216561814156,0.01875634594393037
Male,39.0,With a partner,City,Stati Uniti d'America,None,Bachelor degree,Full time,80.0,Between 23 and 1,6-7,76.0,No,None,None,Light,Occasionally,Yes,No,2.0,0.0,0.0,0.0,87.0,Yes,3.0,36.0,No,Less than 1 km,walking,Yes,Sometimes,Almost always,Yes,No,No,None,None,Yes,"Calories,Chemicals",Me,70.0,No,None,Between 1 and 2 liters,Sometimes,67.0,No,Yes,Often,Yes,"End of High School,Body shape,Sport",20,7.0,9.0,3.0,4.0,6.0,0.0,5.0,3.0,1.0,3.0,2.0,1.0,4.0,8.0,5.0,4.0,1,5,0,4,-0.33473907571870254,0.28257830532828115
Male,24.0,Alone,Metropolis,Stati Uniti d'America,None,Bachelor degree,Full time,59.0,Between 23 and 1,7-8,87.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,77.0,Yes,2.0,33.0,No,More than 5 km,car,No,I've go no bike,Sometimes,Yes,Other,No,None,None,Sometimes,None,Me,18.0,Yes,Breakfast,More than 2 liters,Rarely,66.0,No,Yes,Often,No,None,None,4.0,7.0,2.0,5.0,5.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,2.0,2,2,4,3,-0.6227993128402463,-0.16591902562511515
Female,27.0,With a partner,Metropolis,Canada,None,Master's degree,Full time,77.0,Before 23,7-8,74.0,No,None,None,None,None,No,No,7.0,0.0,0.0,0.0,71.0,Yes,3.0,63.0,No,Less than 1 km,walking,No,I've go no bike,Often,Yes,No,No,None,None,Yes,Allergens ,Me,60.0,No,None,Between 1 and 2 liters,Almost never,62.0,No,Yes,Often,Yes,Vegetarianism,23,14.0,14.0,2.0,1.0,14.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,2,2,2,1,0.07392755458671058,1.1268085753582036
Female,21.0,Parents,City,Pakistan,None,Bachelor degree,Student,68.0,Before 23,8-9,100.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,100.0,Yes,5.0,79.0,Yes,More than 5 km,car,No,I've go no bike,Sometimes,Yes,Semi-vegetarian,Yes,Often,Medical needs,Yes,"Calories,Chemicals",Me,60.0,Yes,Dinner,Between 1 and 2 liters,Almost never,100.0,Yes,Yes,Often,Yes,Body shape,18,7.0,14.0,2.0,2.0,5.0,0.0,6.0,5.0,5.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,3,2,4,1,0.2561113536829256,1.4961593184962945
Male,26.0,With a partner,City,Germania,None,Master's degree,Full time,95.0,Between 23 and 1,7-8,83.0,No,None,None,None,None,No,No,3.0,0.0,0.0,1.0,92.0,Yes,3.0,64.0,No,More than 5 km,car,Yes,Sometimes,Sometimes,No,No,No,None,None,Yes,Calories,Me,65.0,Yes,Breakfast,More than 2 liters,Almost never,64.0,No,Yes,Often,Yes,Body shape,16,5.0,10.0,5.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,7.0,0.0,2,5,4,1,0.029220316812942623,0.7310756362816775
Female,21.0,Flatmates,Town,Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",75.0,Between 23 and 1,4-6,100.0,No,None,None,None,None,No,No,0.0,1.0,0.0,0.0,93.0,No,0.0,50.0,None,Between 1 and 5 km,car,No,I've go no bike,Rarely,Yes,No,No,None,None,Yes,Calories,Parents,0.0,Yes,"Breakfast,Lunch",Less than 1 liter,Rarely,100.0,No,Yes,Sometimes,Yes,End of High School,19,5.0,5.0,3.0,2.0,7.0,1.0,1.0,7.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,0.0,0,2,3,3,0.21227037274573932,-1.6960863900543497
Male,27.0,With a partner,City,Stati Uniti d'America,None,Master's degree,Full time,75.0,Before 23,6-7,100.0,No,None,None,Light,Occasionally,Yes,Yes,0.0,0.0,0.0,0.0,87.0,Yes,7.0,100.0,No,Less than 1 km,car,Yes,Sometimes,Almost always,Yes,No,Yes,Often,Personal choices,Yes,"Calories,Chemicals",Me,69.0,No,None,Between 1 and 2 liters,Rarely,100.0,No,Yes,Almost always,Yes,End of High School,21,11.0,13.0,6.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1,5,0,3,0.680606042217685,1.311483946927249
Female,29.0,With a partner,City,Stati Uniti d'America,None,Bachelor degree,Full time,56.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,8.0,0.0,1.0,0.0,87.0,Yes,4.0,69.0,No,Less than 1 km,"car,bike",Yes,Often,Sometimes,Yes,No,No,None,None,Sometimes,None,Me,82.0,No,None,Between 1 and 2 liters,Almost never,78.0,Yes,Yes,Often,Yes,End of High School,23,11.0,14.0,4.0,8.0,6.0,3.0,5.0,3.0,0.0,4.0,6.0,1.0,6.0,3.0,0.0,2.0,2,3,4,1,0.7121622914633461,1.7599812778806456
Female,40.0,With a partner,Town,Stati Uniti d'America,None,Bachelor degree,Full time,56.0,Before 23,7-8,100.0,Occasionally,None,None,Light,Often,Yes,No,1.0,0.0,0.0,0.0,100.0,Yes,5.0,70.0,No,More than 5 km,car,No,I've go no bike,Sometimes,Yes,Vegetarian,Yes,Occasionally,Personal choices,Sometimes,None,Me,19.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Medical needs,Vegetarianism,Body shape",34,12.0,10.0,10.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,8.0,2,2,4,1,0.6846180782684559,1.4433949266194246
Female,35.0,With a partner,Town,Ghana,None,Bachelor degree,Unemployed,88.0,Between 23 and 1,4-6,97.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,95.0,No,0.0,50.0,None,More than 5 km,car,No,I've go no bike,Often,Yes,No,Yes,Often,Personal choices,Sometimes,None,Me,75.0,Yes,"Breakfast,Dinner",Between 1 and 2 liters,Almost never,49.0,No,Yes,Sometimes,Yes,"Medical needs,Living alone,Vegetarianism,Body shape",27,13.0,14.0,6.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,0,2,2,1,1.0119351040076918,-1.458646626608434
Male,21.0,Flatmates,Metropolis,Eire,None,High school diploma,Full time,74.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,11.0,0.0,6.0,0.0,84.0,Yes,3.0,49.0,No,More than 5 km,car,No,I've go no bike,Almost never,No,Other,No,None,None,No,None,Me,73.0,No,None,More than 2 liters,Sometimes,78.0,No,Yes,Often,Yes,Living alone,19,12.0,12.0,8.0,4.0,14.0,4.0,10.0,2.0,0.0,0.0,5.0,4.0,7.0,2.0,0.0,4.0,2,2,1,4,0.7052867990684466,-0.8782383159628621
Male,29.0,Alone,Metropolis,Canada,None,Master's degree,Student,80.0,Between 23 and 1,4-6,61.0,No,None,None,None,None,No,No,1.0,1.0,0.0,0.0,89.0,Yes,3.0,63.0,No,More than 5 km,public transportation,Yes,Sometimes,Rarely,No,No,Yes,Often,Personal choices,Yes,Calories,Me,62.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,81.0,No,Yes,Sometimes,Yes,"Living alone,Body shape",27,9.0,2.0,5.0,4.0,9.0,2.0,1.0,0.0,2.0,5.0,0.0,2.0,5.0,8.0,8.0,8.0,0,5,3,3,-0.7425731926455212,-0.45612318094790094
Female,19.0,Parents,Town,Eire,None,High school diploma,Student,52.0,Between 23 and 1,6-7,83.0,No,None,None,None,None,No,No,0.0,0.0,4.0,0.0,100.0,Yes,4.0,69.0,Yes,Less than 1 km,walking,Yes,Almost never,Almost always,Yes,No,No,None,None,Yes,Calories,Parents,31.0,Yes,Breakfast,Less than 1 liter,Almost never,72.0,No,Yes,Almost always,Yes,Body shape,15,10.0,14.0,3.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,1,1,0,1,0.7969588868753341,0.1770495215745409
Male,30.0,Alone,Metropolis,Svezia,None,High school diploma,Unemployed,72.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,1.0,0.0,0.0,0.0,94.0,No,0.0,50.0,None,More than 5 km,"public transportation,walking",Yes,Rarely,Often,No,No,Yes,Often,Personal choices,Sometimes,None,Me,88.0,No,None,Less than 1 liter,Almost never,100.0,No,Yes,Almost always,Yes,"Living alone,End of High School,Body shape","Every age, always changing",6.0,7.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,-0.3247171390713516,1.0740441834813335
Female,31.0,With a partner,Town,Stati Uniti d'America,None,Bachelor degree,Full time,95.0,Before 23,4-6,96.0,Occasionally,None,None,None,None,No,No,5.0,0.0,0.0,0.0,95.0,No,0.0,50.0,None,Between 1 and 5 km,car,No,I've go no bike,Almost never,Yes,No,Yes,Often,Medical needs,No,None,Me,100.0,Yes,"Breakfast,Lunch",Between 1 and 2 liters,Sometimes,92.0,No,Yes,Often,Yes,Living alone,28,3.0,11.0,1.0,2.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,12.0,1.0,5.0,0,2,1,4,-1.3500459133820346,-1.7224685859927846
Female,31.0,Alone,Metropolis,Canada,None,High school diploma,Full time,111.0,Before 23,6-7,100.0,Occasionally,None,None,None,None,No,No,0.0,1.0,0.0,1.0,80.0,No,0.0,50.0,None,Between 1 and 5 km,public transportation,No,I've go no bike,Almost never,Yes,No,No,None,None,No,None,Me,34.0,No,None,Less than 1 liter,Often,100.0,No,Yes,Sometimes,Yes,"Living alone,End of High School",18,5.0,14.0,0.0,12.0,10.0,0.0,4.0,5.0,5.0,7.0,5.0,0.0,7.0,12.0,0.0,8.0,1,2,1,2,-1.8705385626365347,-0.45612318094790094
Female,22.0,Parents,Town,Stati Uniti d'America,None,Bachelor degree,Full time,57.0,Before 23,7-8,100.0,No,None,None,Light,Occasionally,Yes,No,0.0,2.0,0.0,0.0,100.0,Yes,6.0,100.0,No,More than 5 km,"car,walking",Yes,Sometimes,Almost always,Yes,Vegan,Yes,Often,Medical needs,Yes,"Calories,Chemicals",Me,100.0,Yes,Dinner,Between 1 and 2 liters,Sometimes,100.0,No,Yes,Almost always,Yes,"Living alone,End of High School,Vegetarianism,Body shape",19,14.0,14.0,8.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,2,5,0,4,0.8760572702483771,1.5753059063116002
Male,24.0,Flatmates,City,Germania,None,Bachelor degree,Student,80.0,Between 23 and 1,6-7,100.0,No,None,None,None,None,No,No,14.0,0.0,3.0,0.0,100.0,Yes,3.0,73.0,No,Between 1 and 5 km,bike,Yes,Almost always,Rarely,Yes,No,No,None,None,No,None,Me,15.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,100.0,No,Yes,Often,Yes,"Living alone,Body shape",19,7.0,14.0,2.0,0.0,7.0,0.0,14.0,1.0,0.0,2.0,3.0,1.0,1.0,4.0,6.0,5.0,1,0,3,3,-0.8699929377998881,-0.6935629443938166
Female,34.0,With a partner,Town,Italia,Nord,Master's degree,Full time,90.0,Between 23 and 1,6-7,77.0,No,None,None,None,None,No,No,5.0,0.0,0.0,0.0,22.0,No,0.0,50.0,None,More than 5 km,car,No,I've go no bike,Rarely,Yes,No,No,None,None,Sometimes,None,Me,61.0,Yes,Lunch,Between 1 and 2 liters,Rarely,79.0,No,Yes,Almost always,No,None,None,7.0,12.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1,2,3,3,-0.12216470471921599,-1.168442471285648
Female,27.0,With a partner,City,Brasile,None,Bachelor degree,Student,52.0,Between 23 and 1,7-8,68.0,Yes,Before 18,Tabacco da rollare,Light,Occasionally,Yes,No,2.0,0.0,0.0,0.0,78.0,Yes,3.0,39.0,No,Less than 1 km,"bike,walking",Yes,Almost always,Often,No,No,No,None,None,Yes,"Calories,Chemicals",Me,64.0,Yes,Breakfast,More than 2 liters,Sometimes,88.0,No,Yes,Almost always,Yes,"Living alone,Body shape",Around 22,8.0,12.0,12.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,6.0,2,0,2,4,0.3086970303924398,-0.27144780937885543
Female,34.0,With a partner,Metropolis,Australia,None,Bachelor degree,Full time,88.0,Before 23,8-9,80.0,No,None,None,None,None,No,No,1.0,5.0,1.0,1.0,92.0,Yes,7.0,72.0,No,More than 5 km,"public transportation,walking",No,I've go no bike,Almost always,Yes,No,No,None,None,Sometimes,None,Me,92.0,No,None,Between 1 and 2 liters,Almost never,83.0,No,Yes,Almost always,No,None,None,11.0,11.0,4.0,8.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,0.0,4.0,3,2,0,1,1.2670191512271203,1.4433949266194246
Female,24.0,Alone,City,Stati Uniti d'America,None,Master's degree,Student,56.0,Between 23 and 1,7-8,91.0,No,None,None,None,None,No,No,1.0,0.0,0.0,0.0,72.0,Yes,5.0,60.0,No,Between 1 and 5 km,"public transportation,bike,walking",Yes,Almost always,Often,Yes,No,Yes,Occasionally,Medical needs,Yes,Calories,Me,4.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,67.0,No,Yes,Almost always,Yes,Living alone,23,8.0,10.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2,0,2,1,0.16381505871340943,0.7046934403432425
Female,35.0,With a partner,Metropolis,Stati Uniti d'America,None,PhD,Full time,55.0,Before 23,6-7,86.0,No,None,None,Light,Occasionally,Yes,Yes,0.0,0.0,0.0,0.0,71.0,Yes,2.0,50.0,No,More than 5 km,car,Yes,Almost never,Rarely,Yes,Vegan,Yes,Often,Medical needs,Yes,"Calories,Chemicals",Me,68.0,No,None,Between 1 and 2 liters,Almost never,100.0,Yes,Yes,Almost always,Yes,"Vegetarianism,Body shape",23,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1,1,3,1,1.447903001940735,0.572782460651067
Female,31.0,With a partner,City,Romania,None,Bachelor degree,Full time,58.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,1.0,0.0,0.0,0.0,100.0,Yes,7.0,61.0,No,More than 5 km,car,No,I've go no bike,Almost always,Yes,No,Yes,Often,Personal choices,Yes,"Calories,Chemicals",Me,10.0,No,None,Between 1 and 2 liters,Almost never,86.0,No,Yes,Often,Yes,Living alone,23,14.0,14.0,5.0,9.0,1.0,0.0,2.0,0.0,1.0,5.0,5.0,4.0,4.0,2.0,0.0,0.0,2,2,0,1,0.38466378486782876,1.0740441834813335
Male,23.0,Flatmates,City,Isole Marianne Settentrionali,None,Master's degree,Full time,74.0,Between 23 and 1,7-8,79.0,No,None,None,None,None,No,No,1.0,2.0,0.0,0.0,100.0,Yes,0.0,100.0,Yes,More than 5 km,car,Yes,Almost always,Almost always,Yes,Semi-vegetarian,No,None,None,Yes,Calories,Me,50.0,Yes,Breakfast,More than 2 liters,Almost never,100.0,No,Yes,Often,Yes,Sport,21,10.0,12.0,5.0,3.0,2.0,5.0,6.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2,0,0,1,1.835546866669582,-1.4322644306699988
Male,24.0,Alone,Metropolis,Stati Uniti d'America,None,Master's degree,Full time,83.0,Before 23,6-7,95.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,100.0,Yes,5.0,83.0,No,Between 1 and 5 km,"public transportation,walking",Yes,Rarely,Almost always,Yes,No,No,None,None,Yes,"Calories,Chemicals",Me,68.0,No,None,Between 1 and 2 liters,Almost never,100.0,Yes,Yes,Almost always,Yes,"Living alone,Body shape,Sport",23,14.0,5.0,0.0,4.0,14.0,2.0,0.0,5.0,7.0,5.0,3.0,6.0,5.0,3.0,0.0,1.0,1,4,0,1,-0.44848618342323593,1.8655100616343856
Male,45.0,With a partner,Town,Italia,Nord,High school diploma,Full time,95.0,After 1,4-6,76.0,Yes,After 18,Sigaretta,None,None,No,No,4.0,6.0,0.0,1.0,73.0,No,0.0,50.0,None,More than 5 km,car,No,I've go no bike,Often,Yes,No,No,None,None,Sometimes,None,Me,85.0,No,None,More than 2 liters,Almost never,93.0,No,Yes,Sometimes,No,None,None,12.0,14.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,2,2,1,0.35812777033293663,-2.7777564235301875
Female,24.0,Parents,City,Honduras,None,High school diploma,Part time ,70.0,Between 23 and 1,6-7,100.0,Yes,After 18,Sigaretta elettronica,Light,Often,Yes,Yes,0.0,0.0,0.0,0.0,50.0,No,0.0,50.0,None,Less than 1 km,public transportation,No,I've go no bike,Rarely,No,No,No,None,None,No,None,Parents,100.0,Yes,"Breakfast,Lunch",Between 1 and 2 liters,Often,100.0,No,Yes,Often,Yes,Vegetarianism,14,2.0,14.0,0.0,14.0,14.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,16.0,15.0,20.0,1,2,3,2,-2.8217691949405252,-0.7199451403322518
Female,33.0,Alone,City,Stati Uniti d'America,None,Bachelor degree,Full time,68.0,Before 23,7-8,100.0,Occasionally,None,None,None,None,No,No,14.0,2.0,2.0,0.0,50.0,Yes,1.0,10.0,No,More than 5 km,car,Yes,Almost never,Rarely,No,No,Yes,Occasionally,Medical needs,Sometimes,None,Me,0.0,Yes,"Breakfast,Lunch,Dinner",Between 1 and 2 liters,Rarely,100.0,No,Yes,Almost always,Yes,"Medical needs,Living alone,End of High School,Body shape,Sport",29,5.0,14.0,4.0,6.0,8.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,1.0,8.0,2,1,3,3,-1.1378446331248204,-0.9310027078397324
Male,30.0,Alone,City,Stati Uniti d'America,None,Bachelor degree,Full time,105.0,Between 23 and 1,4-6,75.0,No,None,None,None,None,No,No,0.0,1.0,1.0,1.0,82.0,No,0.0,50.0,None,More than 5 km,car,No,I've go no bike,Almost never,Yes,No,No,None,None,No,None,Me,48.0,Yes,Breakfast,Less than 1 liter,Often,73.0,No,No,I can't cook,No,None,None,1.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,10.0,2.0,0,2,1,2,-1.848117372164005,-1.9862905453771353
