sesso,eta_1,coinqui,citta,etnia_1,regione,tit_studio,lavoro,altezza_1,peso_1,ora_letto,ore_di_sonno,imp_sonno_1,fumo,fumo_inizio,fumo_oggetto,droghe,droghe_tipo,droghe_freq,alcol_sino,alcol_quant_1,alcol_quant_2,alcol_quant_3,alcol_quant_4,sport_imp_1,sport,sport_freq_1,sport_impegno_1,sport_dieta,scuola_dist,scuola_mezzo,bici,bici_freq,passeggiata_freq,app_passi,veg,integratori,integratori_freq,integratori_why,valori_nut,valori_nut_quali,spes,qualita_economicita_1,salto_pasti,salto_pasti_quali,acqua_quanta,bibite_freq,alimentaz_imp_1,peso_cibo,so_cucinare,cucino_io,abitudini_cambio,abitudini_why_cambio,abitudini_anni_cambi,giorno_cibi_1,giorno_cibi_2,giorno_cibi_3,giorno_cibi_4,giorno_cibi_5,giorno_cibi_6,giorno_cibi_7,pausa_mattina_cibi_1,pausa_mattina_cibi_2,pausa_mattina_cibi_3,pausa_mattina_cibi_4,pausa_pome_cibi_1,pausa_pome_cibi_2,pausa_pome_cibi_3,pausa_pome_cibi_4,fast_food_freq_1,surgelati_freq_1,asporto_freq_1,ore_sonno_code,bici_code,pass_code,bibite_code,health,lifestyle
Femmina,29.0,Con un partner,Paese ,Stati Uniti d'America,999,Laurea triennale,Lavoratore a tempo pieno,194.0,66.0,Prima delle 23,7-8 ore,100.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,100.0,Sì,7.0,74.0,No,Più di 5 km,auto,Sì,Quasi mai,Quasi sempre,Sì,No,Sì,Abitualmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri",Io,0.0,No,999,Tra 1 e 2 litri,Raramente,100.0,No,Sì,A volte,Sì,Per la mia forma fisica,21,9.0,14.0,0.0,4.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,2.0,15.0,2.0,2,1,2,3,-9.133333333333333,5.5
Femmina,27.0,Con un partner,Citta,Stati Uniti d'America,999,Laurea magistrale,Lavoratore a tempo pieno,93.0,62.0,Prima delle 23,6-7 ore,93.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,100.0,Sì,4.0,77.0,No,Più di 5 km,auto,No,Quasi mai,Raramente,Sì,No,No,999,999,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,73.0,No,999,Più di 2 litri,Quasi mai,100.0,Sì,Sì,Spesso,Sì,Per la mia forma fisica,26,9.0,14.0,4.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1,1,3,2,-2.992797965180773,5.0
Femmina,19.0,Genitori/genitore,Paese ,Stati Uniti d'America,999,Maturità,"Studente,Lavoratore part time",200.0,64.0,Tra le 23 e l'1,7-8 ore,72.0,Occasionalmente,999,999,Sì,Leggere,Occasionalmente,No,0.0,1.0,0.0,0.0,66.0,Sì,2.0,30.0,No,Tra 1 e 5 km,auto,Sì,Raramente,Raramente,Sì,No,No,999,999,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Genitori,23.0,Sì,Colazione,Più di 2 litri,Quasi mai,76.0,Sì,Sì,Spesso,Sì,Per la mia forma fisica,17,10.0,7.0,3.0,1.0,5.0,0.0,6.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,0.0,5.0,10.0,15.0,2,3,3,2,-2.49545923149514,2.857142857142857
Femmina,21.0,Con un partner,Citta,Stati Uniti d'America,999,Laurea triennale,"Studente,Lavoratore part time",186.0,71.0,Tra le 23 e l'1,7-8 ore,100.0,Sì,Prima dei 18 anni,Altro:,Sì,Leggere,Abitualmente,Sì,0.0,0.0,0.0,0.0,100.0,Sì,3.0,50.0,No,Tra 1 e 5 km,auto,No,Quasi mai,A volte,Sì,No,No,999,999,Sì,"Calorie, grassi, zuccheri",Io,0.0,Sì,"Colazione,Pranzo",Meno di 1 litro,Spesso,100.0,No,Sì,A volte,No,999,999,5.0,7.0,0.0,7.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,5.0,7.0,2,1,0,4,-8.340525576184486,-1.0
Femmina,28.0,Coinquilini,Paese ,Nigeria,999,Maturità,Lavoratore a tempo pieno,97.0,61.0,Tra le 23 e l'1,6-7 ore,97.0,Occasionalmente,999,999,Sì,Leggere,Occasionalmente,No,1.0,3.0,0.0,0.0,100.0,Sì,4.0,67.0,Sì,Tra 1 e 5 km,piedi,Sì,Spesso,Quasi sempre,No,No,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,9.0,No,999,Meno di 1 litro,Raramente,99.0,No,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",28,10.0,10.0,8.0,5.0,10.0,4.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,4.0,2.0,3.0,1,4,2,3,2.2389069964154538,4.928571428571429
Maschio,30.0,Con un partner,Metropoli  ,Canada,999,Maturità,Lavoratore a tempo pieno,97.0,72.0,Tra le 23 e l'1,7-8 ore,100.0,Occasionalmente,999,999,Sì,Leggere,Occasionalmente,No,0.0,0.0,4.0,0.0,63.0,No,0.0,50.0,999,Tra 1 e 5 km,piedi,No,Quasi mai,A volte,Sì,Altro,No,999,999,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,21.0,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,100.0,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",25,6.0,0.0,0.0,14.0,14.0,6.0,14.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,7.0,7.0,1.0,4.0,2,1,0,2,-12.708373793515602,0.4285714285714286
Femmina,18.0,Genitori/genitore,Paese ,Australia,999,Maturità,Studente,204.0,90.0,Dopo l'1,8-9 ore,99.0,Sì,Prima dei 18 anni,Sigaretta,No,999,999,No,0.0,0.0,0.0,0.0,83.0,No,0.0,50.0,999,Più di 5 km,auto,No,Quasi mai,Quasi mai,Sì,No,No,999,999,No,999,Genitori,0.0,Sì,"Colazione,Pranzo",Più di 2 litri,Spesso,76.0,No,Sì,Raramente,No,999,999,2.0,6.0,0.0,7.0,5.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,4.0,2.0,10.0,10.0,5.0,3,1,1,4,-8.316716052374964,-4.5
Maschio,62.0,Coinquilini,Metropoli  ,Stati Uniti d'America,999,Laurea magistrale,Lavoratore part time,117.0,85.0,Tra le 23 e l'1,7-8 ore,85.0,No,999,999,No,999,999,No,0.0,0.0,0.0,0.0,88.0,Sì,5.0,75.0,No,Più di 5 km,"metro,bici",Sì,Spesso,Raramente,Sì,No,Sì,Abitualmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti,Allergeni",Io,86.0,Sì,Pranzo,Tra 1 e 2 litri,Quasi mai,82.0,No,Sì,Spesso,Sì,"Per necessità mediche,Per la mia forma fisica",59,14.0,1.0,7.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4,3,2,0.8364898814358694,7.0
Femmina,19.0,Genitori/genitore,Citta,Australia,999,Maturità,Lavoratore part time,206.0,63.0,Dopo l'1,7-8 ore,80.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,69.0,No,0.0,50.0,999,Più di 5 km,"metro,piedi",Sì,Quasi mai,Quasi mai,No,Altro,No,999,999,No,999,Io,50.0,No,999,Tra 1 e 2 litri,A volte,74.0,No,Sì,Quasi sempre,Sì,999,18,11.0,11.0,11.0,3.0,3.0,5.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2,1,1,0,5.3080741792012525,0.5
Maschio,23.0,Genitori/genitore,Citta,Stati Uniti d'America,999,Laurea triennale,Lavoratore a tempo pieno,97.0,69.0,Tra le 23 e l'1,7-8 ore,65.0,No,999,999,No,999,999,No,10.0,10.0,0.0,0.0,88.0,Sì,2.0,8.0,No,Meno di 1 km,piedi,Sì,Quasi mai,A volte,No,No,No,999,999,Sì,"Calorie, grassi, zuccheri",Genitori,32.0,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,95.0,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori",18,14.0,10.0,10.0,4.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,2,1,0,2,3.8971626892484093,-0.3571428571428572
Femmina,34.0,Con un partner,Citta,Germania,999,Laurea triennale,Lavoratore a tempo pieno,123.0,86.0,Prima delle 23,7-8 ore,100.0,No,999,999,No,999,999,No,1.0,0.0,1.0,0.0,72.0,No,0.0,50.0,999,Tra 1 e 5 km,"metro,piedi",Sì,A volte,Spesso,Sì,No,No,999,999,Sì,"Calorie, grassi, zuccheri",Io,80.0,No,999,Tra 1 e 2 litri,Raramente,64.0,No,Sì,Quasi sempre,No,999,999,14.0,14.0,5.0,10.0,2.0,2.0,12.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,2,0,4,3,-1.2111423486996133,3.7142857142857144
Femmina,26.0,Da solo,Citta,Stati Uniti d'America,999,Laurea magistrale,Studente,154.0,75.0,Tra le 23 e l'1,7-8 ore,66.0,No,999,999,No,999,999,No,0.0,0.0,0.0,0.0,50.0,Sì,1.0,0.0,No,Più di 5 km,auto,No,Quasi mai,Spesso,Sì,No,Sì,Occasionalmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri",Io,13.0,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,50.0,No,Sì,Quasi sempre,No,999,999,5.0,14.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,2,1,4,2,-7.966666666666667,2.0
Femmina,28.0,Coinquilini,Citta,Stati Uniti d'America,999,Laurea triennale,Lavoratore a tempo pieno,210.0,59.0,Prima delle 23,7-8 ore,98.0,No,999,999,Sì,Leggere,Abitualmente,No,3.0,3.0,1.0,2.0,97.0,Sì,4.0,84.0,Sì,Più di 5 km,auto,No,Quasi mai,Quasi sempre,No,No,Sì,Occasionalmente,Scelte personali,A volte,999,Io,90.0,No,999,Più di 2 litri,Raramente,93.0,No,Sì,Spesso,Sì,"Per la mia forma fisica,Per lo sport",23,7.0,11.0,4.0,11.0,10.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,10.0,0.0,10.0,2,1,2,3,-6.41632034963319,2.7142857142857144
Femmina,29.0,Con un partner,Metropoli  ,Stati Uniti d'America,999,Laurea triennale,Lavoratore a tempo pieno,115.0,104.0,Dopo l'1,6-7 ore,100.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,100.0,Sì,6.0,85.0,No,Più di 5 km,"auto,metro",No,Quasi mai,Spesso,Sì,Altro,No,999,999,Sì,"Calorie, grassi, zuccheri",Io,20.0,Sì,Colazione,Tra 1 e 2 litri,Raramente,85.0,No,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",24,6.0,14.0,4.0,14.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,10.0,5.0,3.0,1,1,4,3,-8.092797965180774,2.0
Femmina,19.0,Genitori/genitore,Citta,Stati Uniti d'America,999,Maturità,Studente,194.0,52.0,Tra le 23 e l'1,7-8 ore,81.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,74.0,Sì,1.0,27.0,No,Più di 5 km,"auto,metro",No,Quasi mai,Raramente,Sì,No,Sì,Occasionalmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri",Genitori,29.0,Sì,"Colazione,Pranzo",Più di 2 litri,Quasi mai,96.0,No,Sì,Spesso,Sì,Quando ho finito le superiori,18,5.0,2.0,0.0,2.0,8.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,6.0,8.0,1.0,2,1,3,2,-8.388144623803534,1.5
Maschio,22.0,Genitori/genitore,Citta,Australia,999,Laurea triennale,"Studente,Lavoratore part time",117.0,70.0,Prima delle 23,6-7 ore,100.0,No,999,999,No,999,999,No,1.0,0.0,0.0,0.0,99.0,Sì,5.0,83.0,Sì,Più di 5 km,"auto,metro",Sì,A volte,Quasi sempre,Sì,Semi-vegetariano (mangi il pesce),No,999,999,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Genitori,35.0,No,999,Più di 2 litri,Quasi mai,83.0,No,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",18,14.0,13.0,13.0,3.0,0.0,3.0,2.0,5.0,2.0,2.0,4.0,6.0,4.0,4.0,3.0,0.0,1.0,0.0,1,0,2,2,4.70450219698983,4.357142857142858
Femmina,37.0,Coinquilini,Citta,Stati Uniti d'America,999,Maturità,Lavoratore a tempo pieno,204.0,58.0,Tra le 23 e l'1,7-8 ore,100.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,100.0,Sì,4.0,50.0,No,Meno di 1 km,metro,No,Quasi mai,Quasi sempre,No,No,Sì,Occasionalmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,25.0,No,999,Meno di 1 litro,Spesso,60.0,No,Sì,A volte,Sì,Quando sono andato a vivere da solo,30,3.0,14.0,7.0,11.0,7.0,0.0,0.0,6.0,0.0,4.0,7.0,6.0,0.0,6.0,7.0,15.0,15.0,0.0,2,1,2,4,-6.332508351903453,1.5
Femmina,21.0,Coinquilini,Citta,Paesi Bassi,999,Laurea triennale,Studente,99.0,60.0,Tra le 23 e l'1,7-8 ore,100.0,No,999,999,No,999,999,No,4.0,1.0,2.0,0.0,100.0,Sì,1.0,0.0,No,Meno di 1 km,bici,Sì,Quasi sempre,Raramente,No,No,No,999,999,A volte,999,Io,4.0,Sì,Colazione,Meno di 1 litro,A volte,100.0,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori",18,7.0,12.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,1.0,2,2,3,0,-5.824096663166631,4.0
Femmina,25.0,Coinquilini,Metropoli  ,Italia,Nord,Laurea triennale,Disoccupato,107.0,69.0,Tra le 23 e l'1,6-7 ore,94.0,Occasionalmente,999,999,No,999,999,No,5.0,3.0,1.0,1.0,69.0,No,0.0,50.0,999,Più di 5 km,"metro,bici,piedi",Sì,Spesso,Spesso,No,No,No,999,999,No,999,Genitori,96.0,Sì,Colazione,Tra 1 e 2 litri,A volte,83.0,No,Sì,Quasi sempre,Sì,Quando ho finito le superiori,18,14.0,12.0,8.0,10.0,10.0,7.0,7.0,4.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1,4,4,0,2.166417165894064,4.071428571428571
Femmina,35.0,Genitori/genitore,Paese ,Nuova Zelanda,999,Laurea triennale,Disoccupato,97.0,149.0,Prima delle 23,6-7 ore,87.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,72.0,No,0.0,50.0,999,Meno di 1 km,piedi,No,Quasi mai,Spesso,No,No,No,999,999,A volte,999,Genitori,4.0,Sì,Colazione,Tra 1 e 2 litri,A volte,89.0,No,Sì,Spesso,Sì,Per necessità mediche,16,5.0,12.0,2.0,8.0,6.0,1.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,1,1,4,0,-4.957429996499964,6.0
Femmina,32.0,Genitori/genitore,Citta,Canada,999,Laurea triennale,Lavoratore a tempo pieno,124.0,48.0,Tra le 23 e l'1,4-6 ore,88.0,Sì,Prima dei 18 anni,Sigaretta,No,999,999,No,0.0,10.0,0.0,3.0,100.0,Sì,4.0,35.0,No,Più di 5 km,auto,No,Quasi mai,Spesso,No,No,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,74.0,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,100.0,No,Sì,Quasi sempre,Sì,Per la mia forma fisica,20,14.0,9.0,11.0,8.0,14.0,3.0,5.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,5.0,0,1,4,2,0.665330247168841,-1.3571428571428572
Femmina,22.0,Coinquilini,Citta,Stati Uniti d'America,999,Laurea triennale,Studente,206.0,63.0,Tra le 23 e l'1,6-7 ore,80.0,No,999,999,No,999,999,No,0.0,0.0,2.0,1.0,77.0,Sì,6.0,50.0,No,Tra 1 e 5 km,"bici,piedi",Sì,Spesso,Quasi sempre,Sì,Vegetariano,No,999,999,A volte,999,Genitori,50.0,Sì,"Colazione,Pranzo",Tra 1 e 2 litri,A volte,96.0,No,Sì,A volte,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",18,14.0,7.0,6.0,7.0,0.0,0.0,11.0,3.0,0.0,7.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,1,4,2,0,0.3176914536239791,7.571428571428571
Femmina,23.0,Con un partner,Metropoli  ,Austria,999,Maturità,"Studente,Lavoratore part time",93.0,90.0,Tra le 23 e l'1,6-7 ore,84.0,No,999,999,No,999,999,No,0.0,0.0,0.0,0.0,99.0,No,0.0,50.0,999,Più di 5 km,"auto,metro",Sì,Quasi mai,Raramente,Sì,No,Sì,Occasionalmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri",Io,11.0,Sì,Colazione,Tra 1 e 2 litri,Raramente,100.0,Sì,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",21,5.0,7.0,4.0,2.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1,1,3,3,-4.126131298514107,0.0
Maschio,22.0,Da solo,Metropoli  ,Stati Uniti d'America,999,Maturità,"Studente,Lavoratore part time",99.0,55.0,Tra le 23 e l'1,7-8 ore,100.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,100.0,No,0.0,50.0,999,Tra 1 e 5 km,"metro,bici,piedi",No,Quasi mai,Raramente,Sì,No,Sì,Occasionalmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,50.0,Sì,"Colazione,Pranzo",Tra 1 e 2 litri,Raramente,100.0,No,Sì,A volte,Sì,Quando sono andato a vivere da solo,22,11.0,14.0,3.0,4.0,12.0,2.0,6.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,6.0,1.0,1.0,2,1,3,3,-2.3693181410129607,2.0
Femmina,23.0,Coinquilini,Citta,Vietnam,999,Laurea triennale,Lavoratore a tempo pieno,194.0,56.0,Tra le 23 e l'1,6-7 ore,100.0,No,999,999,No,999,999,No,0.0,0.0,1.0,1.0,100.0,Sì,3.0,0.0,No,Più di 5 km,auto,Sì,Quasi mai,Raramente,Sì,No,Sì,Occasionalmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,19.0,Sì,Colazione,Meno di 1 litro,A volte,100.0,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Per la mia forma fisica",21,14.0,14.0,3.0,4.0,10.0,2.0,6.0,4.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,1.0,0.0,1,1,3,0,0.4640151923203726,3.2142857142857144
Femmina,25.0,Da solo,Metropoli  ,Kuwait,999,Laurea triennale,Studente,208.0,57.0,Prima delle 23,7-8 ore,71.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,100.0,Sì,3.0,31.0,No,Tra 1 e 5 km,metro,No,Quasi mai,Spesso,No,Semi-vegetariano (mangi il pesce),Sì,Occasionalmente,Necessità mediche,A volte,999,Io,29.0,Sì,Pranzo,Tra 1 e 2 litri,Quasi mai,50.0,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",20,11.0,8.0,9.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,2,1,4,2,0.6895180504788212,5.0
Femmina,18.0,Coinquilini,Citta,Haiti,999,Maturità,Studente,208.0,49.0,Tra le 23 e l'1,7-8 ore,100.0,No,999,999,No,999,999,No,1.0,0.0,0.0,2.0,100.0,Sì,5.0,66.0,No,Tra 1 e 5 km,auto,No,Quasi mai,A volte,Sì,No,No,999,999,Sì,"Calorie, grassi, zuccheri",Io,46.0,No,999,Tra 1 e 2 litri,Raramente,100.0,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Per la mia forma fisica",16,10.0,10.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,2,1,0,3,-0.7452874809463925,1.0714285714285712
Femmina,27.0,Con un partner,Citta,Stati Uniti d'America,999,Maturità,Lavoratore a tempo pieno,194.0,83.0,Tra le 23 e l'1,6-7 ore,100.0,No,999,999,No,999,999,No,0.0,1.0,0.0,0.0,80.0,Sì,2.0,31.0,No,Più di 5 km,auto,No,Quasi mai,A volte,Sì,No,Sì,Occasionalmente,Scelte personali,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,68.0,No,999,Meno di 1 litro,Raramente,100.0,No,Sì,Spesso,Sì,"Per necessità mediche,Quando sono andato a vivere da solo,Quando ho finito le superiori",23,6.0,10.0,2.0,7.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1,1,0,3,-5.911954147613059,-0.1428571428571428
Maschio,21.0,Con un partner,Metropoli  ,Antartide,999,Laurea triennale,"Studente,Lavoratore part time",117.0,70.0,Prima delle 23,7-8 ore,93.0,No,999,999,No,999,999,No,2.0,0.0,1.0,1.0,75.0,Sì,2.0,29.0,No,Tra 1 e 5 km,"auto,bici",Sì,A volte,Spesso,No,Altro,Sì,Occasionalmente,Necessità mediche,A volte,999,Io,33.0,No,999,Tra 1 e 2 litri,Quasi mai,85.0,No,Sì,Spesso,Sì,"Per necessità mediche,Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",20,5.0,6.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2,0,4,2,-5.50339827005469,5.428571428571429
Femmina,26.0,Da solo,Citta,Stati Uniti d'America,999,Laurea triennale,Disoccupato,210.0,72.0,Tra le 23 e l'1,8-9 ore,70.0,No,999,999,Sì,Leggere,Occasionalmente,No,0.0,1.0,0.0,1.0,65.0,No,0.0,50.0,999,Meno di 1 km,piedi,No,Quasi mai,Raramente,Sì,No,No,999,999,Sì,"Calorie, grassi, zuccheri,Allergeni",Io,63.0,No,999,Tra 1 e 2 litri,Raramente,80.0,No,Sì,Spesso,Sì,Quando ho finito le superiori,18,4.0,6.0,1.0,5.0,7.0,1.0,7.0,4.0,0.0,5.0,6.0,4.0,0.0,5.0,7.0,1.0,8.0,8.0,3,1,3,3,-6.408447314173701,1.7142857142857144
Maschio,23.0,Genitori/genitore,Metropoli  ,Eire,999,Laurea triennale,Studente,127.0,88.0,Dopo l'1,6-7 ore,100.0,No,999,999,No,999,999,No,3.0,1.0,1.0,0.0,84.0,Sì,4.0,56.0,No,Più di 5 km,"metro,bici",Sì,Spesso,Spesso,No,No,No,999,999,Sì,"Calorie, grassi, zuccheri",Genitori,77.0,No,999,Tra 1 e 2 litri,A volte,87.0,No,Sì,A volte,No,999,999,5.0,14.0,3.0,7.0,7.0,1.0,2.0,3.0,1.0,6.0,3.0,3.0,1.0,6.0,4.0,1.0,4.0,6.0,1,4,4,0,-4.433841608947485,5.285714285714286
Femmina,25.0,Da solo,Citta,Stati Uniti d'America,999,Laurea magistrale,Studente,210.0,60.0,Tra le 23 e l'1,6-7 ore,100.0,No,999,999,Sì,Leggere,Occasionalmente,No,0.0,1.0,1.0,0.0,57.0,Sì,4.0,62.0,No,Più di 5 km,auto,Sì,Quasi mai,A volte,Sì,No,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,70.0,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,64.0,Sì,Sì,Quasi sempre,Sì,Per la mia forma fisica,25,8.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,1,1,0,2,-3.9764776155475827,1.2142857142857144
Femmina,21.0,Coinquilini,Metropoli  ,Antartide,999,Laurea triennale,Studente,99.0,70.0,Tra le 23 e l'1,6-7 ore,93.0,No,999,999,Sì,Leggere,Occasionalmente,No,2.0,0.0,0.0,0.0,90.0,Sì,5.0,69.0,No,Più di 5 km,"metro,piedi",No,Quasi mai,Quasi sempre,Sì,No,No,999,999,Sì,"Calorie, grassi, zuccheri,Allergeni",Io,23.0,Sì,Colazione,Tra 1 e 2 litri,Raramente,84.0,No,Sì,Spesso,Sì,"Quando ho finito le superiori,Per la mia forma fisica",18,10.0,8.0,7.0,6.0,3.0,4.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1,1,2,3,2.0206843587977152,4.214285714285714
Maschio,35.0,Con un partner,Metropoli  ,Germania,999,Laurea triennale,Lavoratore a tempo pieno,133.0,128.0,Prima delle 23,7-8 ore,81.0,No,999,999,No,999,999,No,1.0,0.0,1.0,0.0,100.0,Sì,3.0,16.0,No,Più di 5 km,auto,Sì,A volte,Raramente,No,No,No,999,999,A volte,999,Io,91.0,Sì,Colazione,Più di 2 litri,Quasi mai,100.0,No,Sì,Spesso,No,999,999,10.0,10.0,3.0,8.0,7.0,4.0,9.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,0.0,10.0,2,0,3,2,-2.5565522350796854,3.7142857142857144
Femmina,31.0,Coinquilini,Citta,Libano,999,Maturità,Lavoratore a tempo pieno,204.0,58.0,Tra le 23 e l'1,4-6 ore,85.0,Occasionalmente,999,999,No,999,999,No,0.0,5.0,0.0,0.0,86.0,Sì,6.0,91.0,No,Tra 1 e 5 km,piedi,No,Quasi mai,Spesso,Sì,No,Sì,Occasionalmente,Scelte personali,A volte,999,Io,86.0,No,999,Tra 1 e 2 litri,Raramente,79.0,Sì,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica","7,18 & 28",7.0,2.0,1.0,0.0,12.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,4,3,-6.841493508149928,3.2857142857142856
Femmina,23.0,Genitori/genitore,Metropoli  ,Nuova Zelanda,999,Laurea magistrale,Lavoratore part time,194.0,61.0,Dopo l'1,7-8 ore,100.0,No,999,999,No,999,999,Sì,0.0,0.0,0.0,0.0,90.0,Sì,3.0,16.0,No,Più di 5 km,auto,No,Quasi mai,Raramente,Sì,No,No,999,999,A volte,999,Genitori,0.0,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,65.0,No,Sì,Raramente,Sì,Per la mia forma fisica,21,7.0,7.0,3.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,2,1,3,2,-2.6801878075635455,0.5
